timestamp,level,x,y,z,pitch,yaw,roll
1695264521754,3,-0.02,0.03,0.01,354.03,7.36,355.14
1695264521785,3,-0.02,0.03,0.01,351.97,7.54,354.99
1695264521813,3,-0.02,0.04,0.00,349.77,7.69,354.67
1695264521840,3,-0.02,0.04,0.00,347.79,7.87,354.30
1695264521868,3,-0.02,0.04,0.00,345.96,8.07,353.95
1695264521896,3,-0.02,0.05,-0.01,343.57,8.28,353.52
1695264521922,3,-0.02,0.05,-0.01,340.85,8.59,352.91
1695264521950,3,-0.02,0.05,-0.02,338.15,9.10,352.29
1695264521976,3,-0.02,0.06,-0.03,335.47,9.76,351.71
1695264522002,3,-0.02,0.06,-0.03,333.15,10.36,351.10
1695264522029,3,-0.02,0.06,-0.04,330.59,10.98,350.98
1695264522056,3,-0.02,0.06,-0.04,328.12,11.24,351.06
1695264522085,3,-0.02,0.07,-0.05,325.63,11.35,351.13
1695264522112,3,-0.03,0.07,-0.06,322.94,11.38,351.59
1695264522138,3,-0.03,0.07,-0.06,320.86,11.35,351.91
1695264522164,3,-0.03,0.07,-0.07,318.77,11.30,352.11
1695264522189,3,-0.03,0.07,-0.07,317.05,11.13,352.19
1695264522215,3,-0.03,0.07,-0.08,315.47,10.78,352.32
1695264522240,3,-0.03,0.08,-0.08,314.14,10.25,352.74
1695264522265,3,-0.03,0.08,-0.09,312.88,9.48,353.22
1695264522289,3,-0.04,0.08,-0.09,311.69,8.82,353.60
1695264522313,3,-0.04,0.08,-0.09,311.03,7.97,354.25
1695264522337,3,-0.04,0.08,-0.10,310.43,7.22,354.68
1695264522360,3,-0.04,0.08,-0.10,309.49,6.71,354.94
1695264522384,3,-0.04,0.08,-0.10,308.89,6.36,355.10
1695264522406,3,-0.04,0.08,-0.11,308.14,6.13,355.23
1695264522430,3,-0.04,0.08,-0.11,307.49,6.01,355.37
1695264522454,3,-0.04,0.08,-0.11,306.82,6.18,355.15
1695264522479,3,-0.04,0.08,-0.11,306.17,6.43,355.02
1695264522503,3,-0.04,0.08,-0.11,305.70,6.57,354.78
1695264522528,3,-0.04,0.08,-0.12,305.34,6.72,354.63
1695264522552,3,-0.04,0.08,-0.12,305.13,6.81,354.36
1695264522574,3,-0.04,0.08,-0.12,305.02,7.20,354.08
1695264522597,3,-0.04,0.08,-0.12,304.93,7.54,353.82
1695264522621,3,-0.04,0.08,-0.12,304.98,8.07,353.37
1695264522643,3,-0.04,0.08,-0.12,305.07,8.80,352.95
1695264522666,3,-0.04,0.08,-0.12,305.07,9.24,352.55
1695264522689,3,-0.04,0.08,-0.12,305.07,9.62,352.27
1695264522712,3,-0.03,0.08,-0.12,305.08,9.60,352.26
1695264522735,3,-0.03,0.08,-0.12,305.07,9.61,352.22
1695264522757,3,-0.03,0.08,-0.12,305.07,9.79,352.06
1695264522779,3,-0.03,0.08,-0.12,305.06,9.88,351.97
1695264522802,3,-0.03,0.08,-0.12,305.06,9.98,351.81
1695264522825,3,-0.03,0.08,-0.12,305.07,10.19,351.58
1695264522849,3,-0.03,0.08,-0.12,305.05,10.28,351.50
1695264522871,3,-0.03,0.08,-0.12,305.04,10.35,351.42
1695264522894,3,-0.03,0.08,-0.12,305.09,10.60,351.15
1695264522916,3,-0.03,0.08,-0.12,305.12,10.70,351.02
1695264522939,3,-0.03,0.08,-0.12,305.14,10.72,350.98
1695264522962,3,-0.03,0.08,-0.12,305.15,10.75,350.95
1695264522985,3,-0.03,0.08,-0.12,305.18,10.76,350.93
1695264523009,3,-0.03,0.08,-0.12,305.19,10.78,350.88
1695264523032,3,-0.03,0.08,-0.12,305.18,10.81,350.84
1695264523055,3,-0.03,0.08,-0.12,305.12,10.89,350.68
1695264523079,3,-0.03,0.08,-0.12,305.08,10.98,350.60
1695264523103,3,-0.03,0.08,-0.13,305.01,11.08,350.46
1695264523127,3,-0.03,0.08,-0.13,304.93,11.25,350.31
1695264523151,3,-0.03,0.08,-0.13,304.83,11.29,350.26
1695264523174,3,-0.03,0.08,-0.13,304.73,11.29,350.18
1695264523196,3,-0.03,0.08,-0.13,304.64,11.32,350.15
1695264523219,3,-0.03,0.08,-0.13,304.56,11.34,350.12
1695264523243,3,-0.03,0.08,-0.13,304.49,11.41,350.04
1695264523266,3,-0.03,0.08,-0.13,304.41,11.55,349.91
1695264523289,3,-0.03,0.08,-0.13,304.31,11.74,349.72
1695264523312,3,-0.03,0.08,-0.13,304.19,11.90,349.59
1695264523335,3,-0.03,0.08,-0.13,304.07,11.93,349.52
1695264523359,3,-0.03,0.08,-0.13,303.95,11.94,349.47
1695264523383,3,-0.03,0.08,-0.13,303.87,11.94,349.44
1695264523406,3,-0.03,0.08,-0.13,303.85,11.95,349.43
1695264523429,3,-0.03,0.08,-0.13,303.81,12.05,349.30
1695264523454,3,-0.03,0.08,-0.13,303.77,12.18,349.19
1695264523477,3,-0.03,0.08,-0.13,303.74,12.34,349.05
1695264523500,3,-0.03,0.08,-0.13,303.73,12.46,348.96
1695264523523,3,-0.03,0.08,-0.13,303.72,12.53,348.89
1695264523545,3,-0.03,0.08,-0.13,303.69,12.58,348.83
1695264523567,3,-0.02,0.08,-0.13,303.67,12.62,348.79
1695264523590,3,-0.02,0.08,-0.14,303.67,12.64,348.75
1695264523613,3,-0.02,0.08,-0.14,303.68,12.69,348.67
1695264523635,3,-0.02,0.08,-0.14,303.70,12.77,348.59
1695264523658,3,-0.02,0.08,-0.14,303.71,12.82,348.55
1695264523680,3,-0.02,0.08,-0.14,303.73,12.85,348.53
1695264523703,3,-0.02,0.08,-0.14,303.76,12.93,348.45
1695264523725,3,-0.02,0.08,-0.14,303.79,13.08,348.31
1695264523748,3,-0.02,0.08,-0.14,303.83,13.18,348.25
1695264523771,3,-0.02,0.08,-0.14,303.90,13.26,348.20
1695264523793,3,-0.02,0.08,-0.14,303.98,13.38,348.11
1695264523816,3,-0.02,0.08,-0.14,304.02,13.43,348.07
1695264523839,3,-0.02,0.08,-0.14,304.06,13.45,348.02
1695264523862,3,-0.02,0.08,-0.14,304.07,13.46,347.99
1695264523886,3,-0.02,0.08,-0.14,304.06,13.46,347.96
1695264523909,3,-0.02,0.08,-0.14,304.05,13.47,347.94
1695264523931,3,-0.02,0.08,-0.14,304.04,13.51,347.89
1695264523953,3,-0.02,0.08,-0.14,304.02,13.55,347.86
1695264523976,3,-0.02,0.08,-0.14,303.99,13.61,347.82
1695264523998,3,-0.02,0.08,-0.14,303.97,13.67,347.76
1695264524022,3,-0.02,0.08,-0.14,303.95,13.68,347.75
1695264524045,3,-0.02,0.08,-0.14,303.92,13.68,347.74
1695264524068,3,-0.02,0.08,-0.14,303.89,13.69,347.73
1695264524091,3,-0.02,0.08,-0.14,303.88,13.71,347.71
1695264524115,3,-0.02,0.08,-0.14,303.87,13.76,347.68
1695264524138,3,-0.02,0.08,-0.14,303.85,13.80,347.66
1695264524161,3,-0.02,0.08,-0.14,303.83,13.85,347.63
1695264524183,3,-0.02,0.08,-0.14,303.82,13.90,347.59
1695264524206,3,-0.02,0.08,-0.14,303.80,13.93,347.58
1695264524229,3,-0.02,0.08,-0.14,303.78,13.92,347.59
1695264524253,3,-0.02,0.08,-0.14,303.76,13.93,347.58
1695264524277,3,-0.02,0.08,-0.14,303.73,13.93,347.57
1695264524300,3,-0.02,0.08,-0.14,303.71,13.94,347.55
1695264524322,3,-0.02,0.08,-0.14,303.70,13.96,347.54
1695264524345,3,-0.02,0.08,-0.14,303.68,13.96,347.55
1695264524367,3,-0.02,0.08,-0.14,303.67,13.93,347.59
1695264524390,3,-0.02,0.08,-0.14,303.67,13.89,347.63
1695264524412,3,-0.02,0.08,-0.14,303.69,13.85,347.65
1695264524435,3,-0.02,0.08,-0.14,303.72,13.88,347.64
1695264524458,3,-0.02,0.08,-0.14,303.74,13.93,347.61
1695264524481,3,-0.02,0.08,-0.14,303.76,13.95,347.61
1695264524505,3,-0.02,0.08,-0.14,303.78,13.98,347.61
1695264524528,3,-0.02,0.08,-0.14,303.80,14.03,347.58
1695264524550,3,-0.02,0.08,-0.14,303.82,14.05,347.57
1695264524573,3,-0.02,0.08,-0.14,303.84,14.05,347.58
1695264524593,3,-0.02,0.08,-0.14,303.85,14.04,347.58
1695264524615,3,-0.02,0.08,-0.14,303.86,14.04,347.59
1695264524637,3,-0.02,0.08,-0.14,303.87,14.04,347.60
1695264524660,3,-0.02,0.08,-0.14,303.87,14.05,347.58
1695264524684,3,-0.02,0.08,-0.14,303.87,14.06,347.57
1695264524707,3,-0.02,0.08,-0.14,303.87,14.05,347.58
1695264524732,3,-0.02,0.08,-0.14,303.88,14.06,347.58
1695264524756,3,-0.02,0.08,-0.14,303.90,14.06,347.60
1695264524780,3,-0.02,0.08,-0.14,303.97,14.05,347.62
1695264524804,3,-0.02,0.08,-0.14,304.05,14.00,347.64
1695264524827,3,-0.02,0.08,-0.14,304.16,13.93,347.65
1695264524851,4,-0.02,0.08,-0.14,304.21,13.97,347.62
1695264524874,4,-0.02,0.08,-0.14,304.23,14.05,347.54
1695264524896,4,-0.02,0.08,-0.14,304.23,14.17,347.45
1695264524919,4,-0.02,0.08,-0.14,304.21,14.23,347.40
1695264524941,4,-0.02,0.08,-0.14,304.19,14.32,347.34
1695264524965,4,-0.02,0.08,-0.14,304.17,14.38,347.31
1695264524988,4,-0.02,0.08,-0.14,304.18,14.41,347.29
1695264525012,4,-0.02,0.08,-0.14,304.25,14.38,347.40
1695264525035,4,-0.02,0.08,-0.14,304.34,14.24,347.56
1695264525058,4,-0.02,0.08,-0.14,304.43,14.11,347.74
1695264525083,4,-0.02,0.08,-0.14,304.46,14.00,347.81
1695264525109,4,-0.02,0.08,-0.14,304.48,13.98,347.81
1695264525131,4,-0.02,0.08,-0.14,304.49,13.98,347.79
1695264525155,4,-0.02,0.08,-0.14,304.50,14.05,347.72
1695264525179,4,-0.02,0.08,-0.14,304.56,14.18,347.62
1695264525204,4,-0.02,0.08,-0.14,304.66,14.32,347.49
1695264525229,4,-0.02,0.08,-0.13,304.71,14.41,347.45
1695264525252,4,-0.02,0.08,-0.13,304.74,14.42,347.43
1695264525276,4,-0.02,0.08,-0.13,304.81,14.38,347.45
1695264525300,4,-0.02,0.08,-0.13,304.91,14.22,347.58
1695264525324,4,-0.02,0.08,-0.13,305.14,13.89,347.96
1695264525347,4,-0.02,0.08,-0.13,305.55,13.50,348.32
1695264525372,4,-0.02,0.08,-0.13,306.09,13.08,348.72
1695264525395,4,-0.02,0.08,-0.13,306.83,12.08,349.67
1695264525418,4,-0.02,0.08,-0.13,307.60,10.87,350.52
1695264525441,4,-0.02,0.08,-0.12,308.57,9.27,351.56
1695264525465,4,-0.03,0.08,-0.12,309.64,7.73,352.53
1695264525488,4,-0.03,0.07,-0.12,311.03,6.24,353.38
1695264525510,4,-0.03,0.07,-0.11,312.79,4.83,354.22
1695264525533,4,-0.03,0.07,-0.11,314.67,3.67,354.87
1695264525558,4,-0.03,0.07,-0.10,316.42,3.00,355.09
1695264525582,4,-0.03,0.07,-0.10,319.05,2.53,355.30
1695264525608,4,-0.03,0.07,-0.09,321.50,2.41,355.29
1695264525634,4,-0.03,0.07,-0.09,324.00,2.43,355.16
1695264525662,4,-0.03,0.07,-0.08,326.63,2.56,355.25
1695264525689,4,-0.03,0.07,-0.08,329.17,2.68,355.26
1695264525717,4,-0.03,0.06,-0.07,331.58,2.65,355.46
1695264525744,4,-0.03,0.06,-0.06,333.74,2.35,355.59
1695264525771,4,-0.03,0.06,-0.06,335.91,2.10,355.45
1695264525797,4,-0.03,0.06,-0.05,338.16,2.09,355.41
1695264525823,4,-0.03,0.06,-0.05,340.09,2.25,355.31
1695264525850,4,-0.03,0.05,-0.04,342.02,2.58,355.26
1695264525877,4,-0.03,0.05,-0.04,344.01,3.07,355.37
1695264525904,4,-0.03,0.05,-0.03,345.91,3.64,355.55
1695264525933,4,-0.03,0.05,-0.03,347.73,4.16,355.82
1695264525962,4,-0.03,0.04,-0.02,349.43,4.49,355.96
1695264525989,4,-0.03,0.04,-0.02,351.38,4.62,356.03
1695264526018,4,-0.03,0.04,-0.01,353.24,4.56,356.22
1695264526046,4,-0.03,0.04,-0.01,355.21,4.37,356.52
1695264526074,4,-0.03,0.03,0.00,357.20,4.00,356.61
1695264526103,4,-0.03,0.03,0.00,359.03,3.36,356.77
1695264526131,4,-0.03,0.03,0.01,0.45,2.24,356.90
1695264526159,4,-0.04,0.02,0.01,1.47,0.82,357.33
1695264526186,4,-0.04,0.02,0.01,2.43,359.44,357.62
1695264526214,4,-0.04,0.02,0.02,3.50,358.30,357.63
1695264526242,4,-0.04,0.02,0.02,4.39,357.71,357.44
1695264526269,4,-0.04,0.02,0.02,5.38,357.61,357.19
1695264526298,4,-0.04,0.01,0.02,6.64,357.94,357.01
1695264526328,4,-0.04,0.01,0.02,8.08,358.61,357.08
1695264526358,4,-0.04,0.01,0.02,9.73,359.19,357.58
1695264526387,4,-0.04,0.01,0.03,10.73,359.54,357.88
1695264526417,4,-0.04,0.01,0.03,11.13,359.74,357.93
1695264526446,4,-0.04,0.01,0.03,10.79,359.58,357.82
1695264526476,4,-0.04,0.01,0.03,10.67,359.42,357.72
1695264526506,4,-0.04,0.01,0.03,10.61,359.32,357.55
1695264526535,4,-0.04,0.01,0.03,10.64,359.38,357.30
1695264526563,4,-0.04,0.01,0.03,10.77,359.67,357.05
1695264526591,4,-0.04,0.01,0.03,11.08,0.20,356.96
1695264526619,4,-0.04,0.01,0.03,11.42,0.72,357.01
1695264526650,4,-0.04,0.01,0.03,11.68,1.25,357.13
1695264526680,4,-0.04,0.01,0.03,11.74,1.73,357.29
1695264526710,4,-0.04,0.01,0.03,11.46,1.84,357.41
1695264526739,4,-0.04,0.01,0.03,11.21,1.65,357.38
1695264526769,4,-0.04,0.01,0.03,11.00,1.31,357.25
1695264526797,4,-0.04,0.01,0.03,10.89,0.91,357.06
1695264526825,4,-0.04,0.01,0.03,10.81,0.59,356.95
1695264526853,4,-0.04,0.01,0.03,10.74,0.33,356.88
1695264526884,4,-0.04,0.01,0.03,10.71,0.24,356.92
1695264526914,5,-0.04,0.01,0.03,10.66,0.15,357.05
1695264526943,5,-0.04,0.01,0.03,10.57,0.10,357.22
1695264526973,5,-0.04,0.01,0.03,10.53,0.11,357.36
1695264527002,5,-0.04,0.01,0.03,10.51,0.14,357.52
1695264527031,5,-0.04,0.01,0.03,10.50,0.14,357.67
1695264527062,5,-0.04,0.01,0.03,10.48,0.14,357.72
1695264527091,5,-0.04,0.01,0.03,10.46,0.15,357.77
1695264527120,5,-0.04,0.01,0.03,10.44,0.17,357.87
1695264527151,5,-0.04,0.01,0.03,10.40,0.18,358.01
1695264527180,5,-0.04,0.01,0.03,10.14,0.05,358.16
1695264527209,5,-0.04,0.01,0.03,9.76,359.81,358.19
1695264527239,5,-0.04,0.01,0.03,9.54,359.56,358.20
1695264527268,5,-0.04,0.01,0.03,9.50,359.33,358.15
1695264527295,5,-0.04,0.01,0.03,9.50,359.16,358.14
1695264527328,5,-0.04,0.01,0.03,9.52,359.11,358.06
1695264527362,5,-0.04,0.01,0.03,9.58,359.10,358.03
1695264527395,5,-0.04,0.01,0.02,9.69,359.17,358.00
1695264527424,5,-0.04,0.01,0.02,9.79,359.28,357.98
1695264527452,5,-0.04,0.01,0.02,9.83,359.36,357.94
1695264527480,5,-0.04,0.01,0.02,9.83,359.42,357.90
1695264527508,5,-0.04,0.01,0.02,9.72,359.51,357.89
1695264527537,5,-0.03,0.01,0.02,9.44,359.64,357.90
1695264527563,5,-0.03,0.01,0.02,9.10,359.87,357.96
1695264527591,5,-0.03,0.01,0.02,8.89,0.11,358.03
1695264527619,5,-0.03,0.01,0.02,8.75,0.40,358.12
1695264527647,5,-0.03,0.01,0.02,8.75,0.74,358.13
1695264527675,5,-0.03,0.01,0.02,8.88,1.11,358.13
1695264527706,5,-0.03,0.01,0.02,8.96,1.43,358.06
1695264527739,5,-0.03,0.01,0.02,8.92,1.64,357.99
1695264527773,5,-0.03,0.01,0.02,8.90,1.75,357.83
1695264527802,5,-0.03,0.01,0.02,8.83,1.81,357.76
1695264527830,5,-0.03,0.01,0.02,8.75,1.82,357.69
1695264527861,5,-0.03,0.01,0.02,8.70,1.84,357.66
1695264527890,5,-0.03,0.01,0.02,8.65,1.84,357.67
1695264527918,5,-0.03,0.01,0.02,8.63,1.85,357.70
1695264527945,5,-0.03,0.01,0.02,8.63,1.85,357.73
1695264527973,5,-0.03,0.01,0.02,8.67,1.85,357.78
1695264528001,5,-0.03,0.01,0.02,8.73,1.83,357.80
1695264528029,5,-0.03,0.01,0.02,8.76,1.82,357.81
1695264528061,5,-0.03,0.01,0.02,8.77,1.80,357.82
1695264528095,5,-0.03,0.01,0.02,8.71,1.80,357.84
1695264528123,5,-0.03,0.01,0.02,8.63,1.85,357.87
1695264528152,5,-0.03,0.01,0.02,8.56,1.93,357.89
1695264528183,5,-0.03,0.01,0.02,8.49,2.05,357.93
1695264528212,5,-0.03,0.01,0.02,8.46,2.24,357.98
1695264528239,5,-0.03,0.01,0.02,8.47,2.42,358.06
1695264528268,5,-0.03,0.01,0.02,8.53,2.60,358.14
1695264528296,5,-0.03,0.01,0.02,8.64,2.76,358.18
1695264528323,5,-0.03,0.01,0.02,8.73,2.85,358.22
1695264528352,5,-0.03,0.01,0.02,8.81,2.90,358.26
1695264528384,5,-0.03,0.01,0.02,8.86,2.93,358.28
1695264528412,5,-0.03,0.01,0.02,8.91,2.96,358.28
1695264528442,5,-0.03,0.01,0.02,8.93,2.97,358.28
1695264528473,5,-0.03,0.01,0.02,8.86,3.01,358.28
1695264528501,5,-0.03,0.01,0.02,8.72,3.08,358.28
1695264528530,5,-0.03,0.01,0.02,8.60,3.17,358.29
1695264528562,5,-0.03,0.01,0.02,8.49,3.31,358.26
1695264528590,5,-0.03,0.01,0.02,8.45,3.48,358.24
1695264528620,5,-0.03,0.01,0.02,8.46,3.64,358.16
1695264528650,5,-0.03,0.01,0.02,8.53,3.78,358.13
1695264528684,5,-0.03,0.01,0.02,8.66,3.88,358.06
1695264528713,5,-0.03,0.01,0.02,8.80,3.94,358.01
1695264528742,5,-0.03,0.01,0.02,8.92,3.95,358.00
1695264528773,5,-0.03,0.01,0.02,9.03,3.92,358.03
1695264528801,5,-0.03,0.01,0.02,9.06,3.88,358.03
1695264528830,5,-0.03,0.01,0.02,9.07,3.82,358.06
1695264528858,5,-0.03,0.01,0.02,9.08,3.74,358.21
1695264528887,5,-0.03,0.01,0.02,9.08,3.57,358.65
1695264528917,5,-0.03,0.01,0.02,9.10,3.40,359.14
1695264528945,5,-0.03,0.01,0.02,9.18,3.20,359.62
1695264528975,5,-0.03,0.01,0.02,9.35,3.02,0.16
1695264529006,5,-0.03,0.01,0.02,9.56,2.77,0.79
1695264529034,5,-0.03,0.01,0.02,9.83,2.47,1.59
1695264529062,5,-0.03,0.01,0.02,9.96,2.34,2.39
1695264529090,5,-0.04,0.01,0.02,9.93,2.40,3.84
1695264529119,5,-0.04,0.01,0.02,9.84,2.44,5.42
1695264529150,5,-0.04,0.01,0.02,9.76,2.40,7.10
1695264529184,5,-0.04,0.01,0.02,9.57,2.12,9.07
1695264529217,5,-0.04,0.01,0.02,9.23,1.63,11.20
1695264529246,5,-0.05,0.01,0.02,8.56,0.86,14.04
1695264529275,5,-0.05,0.01,0.02,7.97,0.12,16.35
1695264529306,5,-0.06,0.01,0.02,7.43,359.19,18.86
1695264529335,5,-0.06,0.01,0.02,6.98,358.26,21.06
1695264529363,5,-0.06,0.01,0.03,6.62,357.46,22.98
1695264529395,5,-0.07,0.01,0.03,6.32,356.78,25.02
1695264529423,5,-0.07,0.01,0.03,5.95,356.19,27.09
1695264529454,5,-0.08,0.01,0.03,5.54,355.90,29.02
1695264529484,5,-0.08,0.01,0.03,4.95,355.84,31.20
1695264529513,5,-0.08,0.01,0.03,3.92,356.03,33.10
1695264529542,5,-0.09,0.01,0.03,2.90,356.50,34.96
1695264529572,5,-0.09,0.01,0.03,2.07,356.99,36.74
1695264529601,5,-0.09,0.01,0.03,0.97,357.34,38.36
1695264529629,5,-0.09,0.01,0.03,359.88,357.71,40.13
1695264529657,5,-0.09,0.01,0.03,359.12,358.09,41.70
1695264529686,5,-0.10,0.01,0.03,358.47,358.46,43.31
1695264529717,5,-0.10,0.00,0.03,357.92,358.74,45.00
1695264529746,5,-0.10,0.00,0.03,357.53,358.96,46.78
1695264529777,5,-0.10,0.00,0.03,357.48,358.90,48.21
1695264529807,5,-0.11,0.00,0.03,357.50,358.56,49.46
1695264529836,5,-0.11,0.00,0.03,357.97,357.90,49.77
1695264529865,5,-0.11,0.00,0.03,358.43,357.05,49.87
1695264529895,5,-0.11,0.00,0.03,358.52,356.24,50.14
1695264529928,5,-0.11,0.00,0.03,358.34,355.70,50.44
1695264529957,5,-0.11,0.00,0.03,358.21,355.37,50.65
1695264529986,5,-0.12,0.00,0.03,358.30,355.00,50.67
1695264530017,5,-0.12,0.00,0.03,357.98,354.60,50.90
1695264530050,5,-0.12,0.00,0.03,357.54,354.54,51.11
1695264530079,5,-0.12,0.00,0.03,357.22,354.72,51.49
1695264530108,5,-0.12,0.00,0.03,356.92,354.94,51.75
1695264530139,5,-0.12,0.00,0.03,356.88,355.11,51.89
1695264530168,5,-0.12,0.00,0.02,356.89,355.17,52.01
1695264530196,5,-0.12,0.00,0.02,356.86,355.32,52.27
1695264530228,5,-0.12,0.00,0.02,356.93,355.51,52.61
1695264530257,5,-0.12,0.00,0.02,356.97,355.66,52.88
1695264530286,5,-0.12,0.00,0.02,357.02,355.75,52.99
1695264530317,5,-0.12,-0.01,0.02,357.10,355.83,53.13
1695264530345,5,-0.12,-0.01,0.02,357.13,355.94,53.38
1695264530373,5,-0.12,-0.01,0.02,357.17,356.04,53.59
1695264530406,5,-0.12,-0.01,0.02,357.16,356.08,53.74
1695264530439,5,-0.12,-0.01,0.02,357.10,356.17,53.98
1695264530473,5,-0.12,-0.01,0.02,357.07,356.24,54.28
1695264530501,5,-0.13,-0.01,0.02,356.96,356.31,54.56
1695264530530,5,-0.13,-0.01,0.02,357.03,356.35,54.79
1695264530561,5,-0.13,-0.01,0.02,357.04,356.34,54.99
1695264530590,5,-0.13,-0.01,0.02,357.04,356.33,55.06
1695264530619,5,-0.13,-0.01,0.02,357.08,356.22,55.16
1695264530650,5,-0.13,-0.01,0.02,357.09,356.09,55.22
1695264530678,5,-0.13,-0.01,0.02,357.09,355.97,55.26
1695264530707,5,-0.13,-0.01,0.02,357.10,355.82,55.30
1695264530736,5,-0.13,-0.01,0.02,357.05,355.69,55.33
1695264530765,5,-0.13,-0.01,0.02,357.01,355.66,55.38
1695264530792,5,-0.13,-0.01,0.02,357.01,355.61,55.45
1695264530821,5,-0.13,-0.01,0.02,357.00,355.57,55.48
1695264530850,5,-0.13,-0.01,0.02,357.02,355.53,55.50
1695264530879,5,-0.13,-0.01,0.02,357.01,355.49,55.59
1695264530909,5,-0.13,-0.01,0.02,356.99,355.51,55.73
1695264530940,5,-0.13,-0.01,0.02,357.01,355.52,55.76
1695264530972,5,-0.13,-0.01,0.02,357.00,355.48,55.81
1695264531006,5,-0.13,-0.01,0.02,356.94,355.49,55.91
1695264531035,5,-0.13,-0.01,0.02,356.95,355.51,55.99
1695264531064,5,-0.13,-0.01,0.02,357.00,355.45,56.00
1695264531095,5,-0.13,-0.01,0.02,357.03,355.35,55.99
1695264531124,5,-0.13,-0.01,0.02,357.01,355.31,56.07
1695264531153,5,-0.13,-0.01,0.02,357.03,355.36,56.14
1695264531183,5,-0.13,-0.01,0.02,357.04,355.40,56.21
1695264531212,5,-0.13,-0.01,0.02,357.06,355.47,56.36
1695264531241,5,-0.13,-0.01,0.02,357.13,355.51,56.45
1695264531272,5,-0.13,-0.01,0.02,357.33,355.51,56.51
1695264531301,5,-0.13,-0.01,0.02,357.35,355.45,56.54
1695264531329,5,-0.13,-0.01,0.02,357.41,355.44,56.63
1695264531358,5,-0.13,-0.01,0.02,357.47,355.51,56.73
1695264531386,5,-0.13,-0.01,0.02,357.51,355.56,56.79
1695264531417,5,-0.13,-0.01,0.02,357.53,355.61,56.92
1695264531450,5,-0.13,-0.01,0.02,357.60,355.63,57.01
1695264531484,5,-0.13,-0.01,0.02,357.70,355.66,57.11
1695264531513,5,-0.14,-0.01,0.02,357.86,355.66,57.14
1695264531541,5,-0.14,-0.01,0.02,357.89,355.63,57.19
1695264531572,5,-0.14,-0.01,0.02,357.90,355.63,57.21
1695264531601,5,-0.14,-0.01,0.02,357.95,355.63,57.22
1695264531629,5,-0.14,-0.01,0.02,357.96,355.61,57.20
1695264531657,5,-0.14,-0.01,0.02,357.98,355.58,57.18
1695264531685,5,-0.14,-0.01,0.02,358.00,355.54,57.18
1695264531714,5,-0.14,-0.01,0.02,358.01,355.52,57.17
1695264531742,5,-0.14,-0.01,0.02,358.01,355.50,57.18
1695264531772,5,-0.14,-0.01,0.02,358.03,355.51,57.20
1695264531806,6,-0.14,-0.01,0.02,358.07,355.54,57.24
1695264531839,6,-0.14,-0.01,0.02,358.09,355.57,57.25
1695264531872,6,-0.14,-0.01,0.02,358.15,355.60,57.24
1695264531901,6,-0.14,-0.01,0.02,358.21,355.61,57.23
1695264531928,6,-0.14,-0.01,0.02,358.24,355.62,57.23
1695264531956,6,-0.14,-0.01,0.02,358.24,355.64,57.24
1695264531984,6,-0.14,-0.01,0.02,358.22,355.65,57.22
1695264532012,6,-0.14,-0.01,0.02,358.25,355.65,57.14
1695264532040,6,-0.14,-0.01,0.02,358.29,355.60,57.09
1695264532072,6,-0.14,-0.01,0.02,358.31,355.56,57.09
1695264532105,6,-0.14,-0.01,0.02,358.41,355.55,57.07
1695264532139,6,-0.14,-0.01,0.02,358.53,355.52,57.00
1695264532172,6,-0.14,-0.01,0.02,358.56,355.57,56.98
1695264532201,6,-0.14,-0.01,0.02,358.66,355.75,56.93
1695264532230,6,-0.14,-0.01,0.02,358.68,355.83,56.89
1695264532261,6,-0.14,-0.01,0.02,358.70,355.94,56.82
1695264532289,6,-0.14,-0.01,0.02,358.73,355.99,56.83
1695264532318,6,-0.14,-0.01,0.02,358.74,356.00,56.82
1695264532350,6,-0.14,-0.01,0.02,358.78,355.95,56.80
1695264532378,6,-0.14,-0.01,0.02,358.83,355.84,56.74
1695264532407,6,-0.14,-0.01,0.02,358.92,355.71,56.63
1695264532435,6,-0.14,-0.01,0.02,358.99,355.63,56.63
1695264532464,6,-0.14,-0.01,0.02,359.04,355.62,56.62
1695264532494,6,-0.14,-0.01,0.02,359.18,355.65,56.51
1695264532523,6,-0.14,-0.01,0.02,359.33,355.57,56.19
1695264532553,6,-0.14,-0.01,0.02,359.49,355.41,55.72
1695264532583,6,-0.14,-0.01,0.02,359.80,355.25,55.09
1695264532612,6,-0.13,-0.01,0.02,0.18,355.14,54.22
1695264532642,6,-0.13,-0.01,0.02,0.27,355.14,53.34
1695264532672,6,-0.13,-0.01,0.02,0.13,355.28,52.61
1695264532701,6,-0.13,-0.01,0.02,0.00,355.70,51.67
1695264532730,6,-0.13,-0.01,0.02,359.82,356.16,50.80
1695264532761,6,-0.12,-0.01,0.03,359.44,356.58,49.79
1695264532789,6,-0.12,0.00,0.03,358.87,357.20,48.54
1695264532817,6,-0.12,0.00,0.03,358.22,357.94,47.16
1695264532846,6,-0.11,0.00,0.03,357.33,358.93,45.64
1695264532874,6,-0.11,0.01,0.03,356.34,0.02,43.85
1695264532906,6,-0.10,0.01,0.03,355.27,1.17,41.42
1695264532937,6,-0.10,0.01,0.02,354.26,2.34,37.90
1695264532963,6,-0.09,0.02,0.02,353.16,3.39,33.35
1695264532994,6,-0.08,0.02,0.02,352.29,4.08,29.17
